TrajectoryID,PathLength,PenetrationDepth,LateralSpread,LateralY,LateralZ,MeanScatterAngle,FinalEnergy,NumSteps,BoundaryExit
120,4.8505,4.4132,1.2057,0.6149,-1.0372,9.7716,0.0000,236,False
121,4.8297,4.3902,0.9699,0.4171,-0.8756,10.3631,0.0000,233,False
122,4.8083,4.4645,0.7291,0.1299,-0.7175,10.0087,0.0005,238,False
123,4.8689,4.2698,1.7946,1.2579,-1.2800,9.0489,0.0000,230,False
124,4.7615,4.3550,0.8235,0.7022,-0.4302,9.6977,0.0004,232,False
125,4.8570,4.2348,1.4221,0.3105,-1.3878,10.4181,0.0000,233,False
126,4.8805,4.4645,0.7548,0.6312,-0.4138,9.9859,0.0050,240,False
127,4.7865,4.3754,0.8909,0.6412,-0.6185,10.0323,0.0000,239,False
128,4.8122,4.2826,1.5465,0.9602,-1.2122,9.7455,0.0000,227,False
129,4.8708,4.4670,1.1281,0.4053,-1.0528,9.9146,0.0000,232,False
130,4.8149,4.3632,1.4124,0.5570,-1.2979,9.7531,0.0000,232,False
131,4.8443,4.3576,1.4306,0.3347,-1.3909,9.6077,0.0000,233,False
132,4.8113,4.4000,1.0717,0.1392,-1.0626,10.1960,0.0000,238,False
133,4.8175,4.2877,1.4776,0.4774,-1.3984,10.0122,0.0006,231,False
